,googleplacesid,name,latitude,longitude,address,rating,reviews,price,icon,photos
281,ChIJ9etGjfMts1IRP_esM9kwX-o,Carma Coffee,45.0130567,-93.2595116,"520 NE Lowry Ave, Minneapolis, MN 55418, United States",4.7,343,1,https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,"[['<a href=""https://maps.google.com/maps/contrib/115989872897762208437"">Nancy Cerkvenik</a>']]"
282,ChIJn8wjO9gm9ocRAhfU7YN0OvE,Coalition Restaurant On 50th & France,44.9127434,-93.3281203,"3808 W 50th St, Minneapolis, MN 55410, United States",4.5,442,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/103917088815487410086"">A Google User</a>']]"
283,ChIJIdxE-pots1IRvLutdk0wrpw,Uncle Franky's,44.998561,-93.25134800000001,"728 Broadway St NE, Minneapolis, MN 55413, United States",4.5,907,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/117096300298218566106"">Cory VanVickle</a>']]"
284,ChIJK-MGUKkp9ocRcWmCjUaoE2o,Parkway Pizza,44.9234768,-93.216499,"4359 Minnehaha Ave, Minneapolis, MN 55406, United States",4.6,778,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/102599744992126642289"">Parkway Pizza</a>']]"
285,ChIJ2Un5x34ts1IRo84lQ-YdM6g,Ginger Hop Restaurant,44.9877023,-93.25773350000001,"201 E Hennepin Ave, Minneapolis, MN 55414, United States",4.3,799,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/107344131369458217932"">Ginger Hop Restaurant</a>']]"
286,ChIJA03XHVczs1IRDnfpnHxvOOQ,First Draft Taproom & Kitchen,44.9854479,-93.27813850000001,"324 N 6th Ave, Minneapolis, MN 55401, United States",4.5,290,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/114336345201705638695"">A Google User</a>']]"
287,ChIJb7-olbUys1IRS_0_x_s2S8A,KhunNai Thai Cuisine,44.956505,-93.27770799999999,"2523 Nicollet Ave, Minneapolis, MN 55404, United States",4.2,388,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/113100355490185193575"">Banle Gaar</a>']]"
288,ChIJE1VOymcts1IR2cbeLk0ixzU,Maxwell's American Pub,44.97456,-93.2517814,"1201 S Washington Ave, Minneapolis, MN 55415, United States",4.5,388,2,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[['<a href=""https://maps.google.com/maps/contrib/106890280764650761964"">Emily Young</a>']]"
289,ChIJqdIwewYts1IR4JcDeEnl0iU,Ramen Kazama Select,44.987663,-93.2298313,"1510 Como Ave SE, Minneapolis, MN 55414, United States",4.5,309,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/109872049230997822068"">Jenny Nguyen</a>']]"
290,ChIJq4lGfyUn9ocRZyu7SoEkaFc,Old Southern BBQ - 44th & France,44.9213702,-93.3285533,"4501 France Ave S, Minneapolis, MN 55410, United States",4.4,584,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/114839979973333976560"">Yana Podolyanchuk</a>']]"
291,ChIJtfqQ-_so9ocR974N0b4M6A4,Dominguez Restaurant,44.9123403,-93.2236899,"3313 E 50th St, Minneapolis, MN 55417, United States",4.6,600,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/115124896665099699091"">Patrick Kelly</a>']]"
292,ChIJrd9SHJcys1IReqGhkJjR6_E,La Belle Crepe,44.9751606,-93.2735323,"825 Nicollet Mall, Minneapolis, MN 55402, United States",4.4,205,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/106575660439976349870"">La Belle Crepe</a>']]"
293,ChIJjXKHN3kts1IRsyyCBdMd9Hs,Bardo,44.9876392,-93.2565571,"222 E Hennepin Ave, Minneapolis, MN 55414, United States",4.4,232,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/100501255254076459873"">Chris Sullivan</a>']]"
294,ChIJnTywWLQys1IRkNxuj8Iz0xs,The Bad Waitress,44.955727,-93.27766,"2 E 26th St, Minneapolis, MN 55404, United States",4.2,1158,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/108973026925077753725"">Bad Waitress Coffee Shop</a>']]"
295,ChIJ_xfZrBgts1IR1VmbjZTqqR0,Sidewalk Kitchen,44.9737442,-93.2262191,"817 SE Washington Ave, Minneapolis, MN 55414, United States",4.4,138,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/102296165981299899887"">Camellia Kalra</a>']]"
296,ChIJGZ4G0_0n9ocRroFdwGRjdb4,La Loma Tamales,44.9486757,-93.26074109999999,"920 E Lake St #162, Minneapolis, MN 55407, United States",4.3,61,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/110632911226298917543"">Todd Harris</a>']]"
297,ChIJ6WZ_Jooys1IRfU0NvP21Fb8,JUN Szechuan Kitchen & Bar,44.988794,-93.27783790000001,"730 N Washington Ave, Minneapolis, MN 55401, United States",4.2,274,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/103721415397737726598"">Thomas Van Wylen</a>']]"
298,ChIJX9wE5wYo9ocRRtiVgB3ilTw,Szechuan Spice,44.947691,-93.28861769999999,"3016 Lyndale Ave S, Minneapolis, MN 55408, United States",4.1,278,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/107138583464683340495"">Mubassher Kamal</a>']]"
299,ChIJvd9L-rQys1IRfYDJ_vnilyE,TILT Pinball Bar,44.95537119999999,-93.2757185,"113 E 26th St #110, Minneapolis, MN 55404, United States",4.6,1113,1,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[['<a href=""https://maps.google.com/maps/contrib/115002381235821376570"">TILT Pinball Bar</a>']]"
300,ChIJZ_Zv2fAn9ocRZP4nDhzCUKY,Safari Restaurant in Minneapolis,44.94783330000001,-93.27069999999999,"3010 4th Ave S, Minneapolis, MN 55408, United States",4.2,455,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/100980592652404029925"">Safari Restaurant in Minneapolis</a>']]"
301,ChIJHeAFDtMp9ocRwDxg3EgG3rg,Peppers and Fries,44.9487236,-93.216179,"3900 E Lake St, Minneapolis, MN 55406, United States",4.3,622,2,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[['<a href=""https://maps.google.com/maps/contrib/102265777813903977413"">Peppers &amp; Fries</a>']]"
302,ChIJJTELf4Yn9ocRPIjvLrzdIjM,Tinto Kitchen,44.91250060000001,-93.3081825,"4959 Penn Ave S, Minneapolis, MN 55419, United States",4.2,307,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/113908432446490195777"">Chris Schwartz</a>']]"
303,ChIJJVuYRLUys1IRRS6jyPMgFGE,Harry Singh's Original Caribbean Restaurant,44.9538889,-93.27749999999999,"2653 Nicollet Ave, Minneapolis, MN 55408, United States",4.4,220,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/116135020853768595324"">Roopa Chakravarthy</a>']]"
304,ChIJX1KcLOMm9ocRibXBwIGfcjM,Sparrow Cafe,44.912247,-93.308516,"5001 Penn Ave S, Minneapolis, MN 55419, United States",4.6,138,1,https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,"[['<a href=""https://maps.google.com/maps/contrib/116802618442503678412"">Sparrow Cafe</a>']]"
305,ChIJxx5fzxQm9ocRMPiaoJ83nwk,Q fanatic Artisan BBQ,44.8939568,-93.2778624,"6009 Nicollet Ave, Minneapolis, MN 55419, United States",4.7,605,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/108794747643944972579"">Bob Dadabo</a>']]"
306,ChIJXd76vFkxs1IRSGXIABeRsjk,Athens Cafe,45.0295727,-93.3361369,"4080 W Broadway Ave, Robbinsdale, MN 55422, United States",4.6,555,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/103289960800520684461"">Samantha Ferrier</a>']]"
307,ChIJIRuC3GEzs1IR95ImVc1yzlE,Demi,44.9851383,-93.2707464,"212 N 2nd St #100, Minneapolis, MN 55401, United States",4.9,95,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/100214790781006720211"">A Google User</a>']]"
308,ChIJQx3KbAQo9ocRTLNcseDfoQ0,Abi's cafe,44.9486186,-93.2520871,"1532 E Lake St, Minneapolis, MN 55407, United States",4.8,144,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/116210522818369251923"">Jacob Rieple</a>']]"
309,ChIJjZwQH5oys1IRn5qZTbvmBjw,Simpls,44.9764841,-93.27027419999999,"601 S Marquette Ave #210, Minneapolis, MN 55402, United States",4.8,44,1,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,"[['<a href=""https://maps.google.com/maps/contrib/107345723030805381516"">Eiryn Hegland</a>']]"
310,ChIJObThls0ys1IRoITXyZDymBM,The Bulldog Uptown,44.9559009,-93.2877445,"2549 Lyndale Ave S, Minneapolis, MN 55403, United States",4.4,509,2,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[['<a href=""https://maps.google.com/maps/contrib/105522704500779409903"">The Bulldog Uptown</a>']]"
311,ChIJS5z2BFAys1IRUXaxnsnvXlw,Sammy’s Avenue Eatery,44.9989285,-93.29437399999999,"1101 W Broadway Ave #1, Minneapolis, MN 55411, United States",4.7,204,1,https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,"[['<a href=""https://maps.google.com/maps/contrib/106146275181272748637"">Nikole Mitchell</a>']]"
312,ChIJD6GRKCAts1IRkbJ2xbBVv7Y,Caspian Bistro and Gourmet Marketplace,44.9734345,-93.22182819999999,"2418 University Ave SE, Minneapolis, MN 55414, United States",4.4,447,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/112464241699451938575"">Khaleda Mohamed</a>']]"
313,ChIJN-kh4JUts1IRPAAFHg_-PuE,Bacon Social House,44.976882,-93.25887879999999,"700 S 3rd St, Minneapolis, MN 55415, United States",4.5,262,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/109153717686338054300"">A Google User</a>']]"
314,ChIJM1j2eHkts1IRaZm6twbq-zo,Mac's Industrial Sports Bar,44.9879707,-93.2555515,"310 E Hennepin Ave, Minneapolis, MN 55414, United States",4.4,479,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/101184821616798701077"">jeff jeno</a>']]"
315,ChIJlx4oqIUts1IRPBoiwbVUisc,Vo's Vietnamese Restaurant,44.9397966,-93.2884907,"3450 Lyndale Ave S, Minneapolis, MN 55408, United States",4.5,389,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/117684608589329035022"">Mary S</a>']]"
316,ChIJ71Lv3YEn9ocRBI2wqJsnNko,Hoban Korean BBQ,44.9488,-93.2979,"2939 Hennepin Ave S, Minneapolis, MN 55408, United States",4.1,782,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/118058241365507234560"">A Google User</a>']]"
317,ChIJKd_V4eQzs1IRNsfsywxDSpw,Fhima’s Minneapolis,44.9777794,-93.2739175,"40 S 7th St, Minneapolis, MN 55402, United States",4.6,141,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/100810424652153318318"">A Google User</a>']]"
318,ChIJ2cz51agts1IRSazGgsGXcZ8,Union Rooftop,44.9770542,-93.27538799999999,"731 Hennepin Ave #1, Minneapolis, MN 55403, United States",4.1,1285,2,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[['<a href=""https://maps.google.com/maps/contrib/114802956570138990297"">CRAVE Cafe &amp; Deli</a>']]"
319,ChIJzUXwHk0o9ocRwYevotjgHlY,All Square,44.9289159,-93.21982159999999,"4047 Minnehaha Ave, Minneapolis, MN 55406, United States",4.9,331,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/108735212114943329936"">Gabriel James</a>']]"
320,ChIJs0ZDDPUts1IR4QuCWttzs4o,Gasthof Zur Gemutlichkeit,45.011374,-93.263376,"2300 University Ave NE, Minneapolis, MN 55418, United States",4.5,1311,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/106202414608171303944"">Gasthof Zur Gemutlichkeit</a>']]"
321,ChIJVQlDKxIts1IRAw7xWh_Md5o,Annie's Parlour,44.98,-93.2365583,"313 14th Ave SE, Minneapolis, MN 55414, United States",4.3,810,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/116598536038445605365"">Noah Bertilson</a>']]"
322,ChIJxRZagM4n9ocRsqNrbGryqa8,Fish Bowl Poké,44.9850511,-93.27759720000002,"520 N 4th St, Minneapolis, MN 55401, United States",4.6,110,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/100068657883841030957"">A Google User</a>']]"
323,ChIJqTaK4JQys1IROxfon1zGOJ0,Crooked Pint Ale House,44.978406,-93.261044,"501 S Washington Ave, Minneapolis, MN 55415, United States",4.2,1271,2,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[['<a href=""https://maps.google.com/maps/contrib/113713661779321682313"">Tricia Hedin</a>']]"
324,ChIJQ6GiarYys1IRPGJgYgYp9Eo,A Slice of New York,44.9589499,-93.2775827,"2407 Nicollet Ave, Minneapolis, MN 55404, United States",4.3,519,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/104113924853285284542"">Rebeca Ho</a>']]"
325,ChIJ1xUTTSwp9ocRVQZ5K4nJs-Q,Shoyu,44.8822667,-93.2119444,"4300 Glumack Dr, St Paul, MN 55111, United States",3.8,471,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/100858656645945444520"">Adam Benge</a>']]"
326,ChIJP3DCUh8ts1IR5vTmjmdbCEo,Kowloon Restaurant,44.9737449,-93.22439840000001,"935 Washington Ave SE, Minneapolis, MN 55414, United States",4.5,320,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/117019557084828979550"">Albert Jonathan</a>']]"
327,ChIJT69lpp4ts1IRruoO_fWkdG8,LUSH,44.9954137,-93.2476873,"990 Central Ave NE, Minneapolis, MN 55413, United States",4.1,178,2,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[['<a href=""https://maps.google.com/maps/contrib/116419546849824949085"">A Google User</a>']]"
328,ChIJWX67BJ0ys1IRtPSsvG4szMc,Eastside Eat + Drink,44.97975779999999,-93.26405249999999,"305 S Washington Ave, Minneapolis, MN 55415, United States",4.2,282,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/101740721196116553105"">A Google User</a>']]"
329,ChIJ0UxSJvUts1IRBoiGrdqEnYI,Crepe and Spoon,45.0102225,-93.2624539,"339 22nd Ave NE, Minneapolis, MN 55418, United States",4.6,359,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/115514227575282744712"">Joyce La Padula</a>']]"
330,ChIJS9M6b9Uys1IRpaysavoXS1s,Roat Osha,44.94770310000001,-93.29714159999999,"3001 Hennepin Ave S, Minneapolis, MN 55408, United States",3.8,392,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/106659946778688341613"">Roat Osha</a>']]"
331,ChIJKYKtXkUss1IRCVE74CtAsfo,Twin Cities 400 Tavern,45.0026804,-93.2128887,"1330 Industrial Blvd NE #400, Minneapolis, MN 55413, United States",4.4,581,2,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[['<a href=""https://maps.google.com/maps/contrib/115187817056648097914"">A Google User</a>']]"
332,ChIJVebPCkUn9ocR7hcbhP-xImk,Mucci's Italian,44.948183,-93.29092399999999,"901 W Lake St, Minneapolis, MN 55408, United States",4.6,146,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/105569268351515149521"">Aaron Landry</a>']]"
333,ChIJGTkbmHsts1IR6KiY8BNUKCk,Jefe Urban Hacienda,44.9841318,-93.2540952,"219 SE Main St, Minneapolis, MN 55414, United States",4.4,567,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/111112278165205590349"">Jefe: Urban Hacienda</a>']]"
334,ChIJ92eIPZEys1IR4ZKzKVSiyHY,Bombay Palace,44.977637,-93.27447599999999,"11 S 7th St, Minneapolis, MN 55402, United States",4,347,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/110418774583155373685"">Sreenivas br</a>']]"
335,ChIJszltcLYp9ocRUQJO894FZ4g,Riverview Wine Bar,44.934495,-93.21246,"3747 42nd Ave S, Minneapolis, MN 55406, United States",4.6,143,2,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[['<a href=""https://maps.google.com/maps/contrib/104291434782861539190"">Riverview Wine Bar</a>']]"
336,ChIJw8x2ktoys1IRy9y6XCR_EOw,Lowry Hill Meats,44.96312409999999,-93.2912814,"1934 Hennepin Ave, Minneapolis, MN 55403, United States",4.6,106,2,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,"[['<a href=""https://maps.google.com/maps/contrib/114039393059706026354"">Lowry Hill Meats</a>']]"
337,ChIJLQpzSdgm9ocRCs92xPo-c4w,Agra Culture Kitchen,44.9123703,-93.32737619999999,"3717 W 50th St, Minneapolis, MN 55410, United States",4.2,335,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/110508852045031071430"">John Waterston</a>']]"
338,ChIJ__oS4ksts1IRUS9_5H_wqpE,Unideli,44.9578365,-93.24241920000001,"2015 E 24th St, Minneapolis, MN 55406, United States",3.5,140,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/104924561794997693891"">Ogai Seiji</a>']]"
339,ChIJkf26eTgm9ocRFfJTtJTF2kA,St. Paul Bagelry - Nicollet,44.9045782,-93.2782763,"5426 Nicollet Ave, Minneapolis, MN 55419, United States",4.6,177,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/108430215583351287692"">A Google User</a>']]"
340,ChIJfQDQ1n4ys1IRTHTKMJPCNYU,Elsie's,44.9951559,-93.2663426,"729 Marshall St NE, Minneapolis, MN 55413, United States",4.3,1121,2,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,"[['<a href=""https://maps.google.com/maps/contrib/109028301636711160603"">Jessica Maryniuk</a>']]"
341,ChIJTTtOy-Yo9ocRFOmBAyy2sKg,Grande Sunrise seafood and mexican restaurant y,44.901907,-93.223199,"5554 S 34th Ave, Minneapolis, MN 55417, United States",4.6,276,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/114908797734391276809"">A Google User</a>']]"
342,ChIJ8-Czr8on9ocRDM9eEvOcKgI,Xin Wong,44.916315,-93.277471,"4749 Nicollet Ave, Minneapolis, MN 55419, United States",4.2,157,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/107163077387731362937"">Xin Wong</a>']]"
343,ChIJAQH3efIys1IR-RWzFcntl3E,Minneapolis Public Works: Traffic and Parking Services,44.9811609,-93.28481090000001,"300 Border Ave, Minneapolis, MN 55405, United States",3,2,1,https://maps.gstatic.com/mapfiles/place_api/icons/civic_building-71.png,"[['<a href=""https://maps.google.com/maps/contrib/117995603356070562332"">Avery P</a>']]"
344,ChIJh5znsB0ts1IRNPvNVCdPGQE,Giulia,44.97828,-93.26700470000002,"215 S 4th St, Minneapolis, MN 55401, United States",4.4,82,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/101119703795332123403"">A Google User</a>']]"
345,ChIJvcLLQhcn9ocRGqNH7Y2g32A,Naviya's Thai Brasserie,44.924803,-93.315174,"2812 W 43rd St, Minneapolis, MN 55410, United States",4.5,330,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/100726915532117426719"">B Johnson Photos Brenda Johnson</a>']]"
